Date,Invoice No,Product Name,Category,Batch No,Expiry Date,Quantity,Unit Price,Total Sales,Distributor,City,Branch,Sales Rep,Payment Status
2025-11-09 00:00:00,INV-1712,Cough Syrup,Tablet,B-20,2025-07-02,816,50.71,41379.36,Care Distributors,Ahmedabad,Branch A,Raj,Pending
2025-04-17 00:00:00,INV-2587,Paracetamol 500mg,Capsule,B-11,2025-02-10,141,75.0,10575.0,Medico Supplies,Ahmedabad,Branch B,Raj,Partial
2025-12-11 00:00:00,INV-2448,Vitamin D Capsules,Capsule,B-29,2025-11-08,617,35.55,21934.35,Medico Supplies,Ahmedabad,Branch B,Priya,Pending
2025-06-11 00:00:00,INV-1989,Ibuprofen 400mg,Capsule,B-46,2025-09-13,69,80.55,5557.95,Care Distributors,Vadodara,Branch A,Neha,
2025-07-10 00:00:00,INV-8892,Vitamin D Capsules,Tablet,B-13,2025-12-21,70,30.87,2160.9,ABC Pharma,Vadodara,Branch A,Raj,Paid
2025-10-25 00:00:00,INV-8296,Cough Syrup,Capsule,B-4,2025-10-08,730,83.84,61203.200000000004,ABC Pharma,Ahmedabad,Branch B,Neha,Paid
2025-09-26 00:00:00,INV-6003,Vitamin D Capsules,Capsule,B-43,2025-03-01,394,85.19,33564.86,HealthPlus,Ahmedabad,Branch B,Neha,Partial
2025-03-26 00:00:00,INV-3979,Azithromycin 250mg,Syrup,B-37,2025-09-03,921,81.54,75098.34000000001,Medico Supplies,Vadodara,Branch B,Priya,
2025-11-22 00:00:00,INV-6419,Ibuprofen 400mg,Syrup,B-13,2025-06-17,886,56.21,49802.06,Medico Supplies,Vadodara,Branch A,Raj,
2025-08-28 00:00:00,INV-3724,Azithromycin 250mg,Capsule,B-2,2025-10-13,107,20.79,2224.5299999999997,Medico Supplies,Ahmedabad,Branch A,Priya,Pending
2025-12-06 00:00:00,INV-8893,Paracetamol 500mg,Tablet,B-12,2025-05-28,737,14.29,10531.73,ABC Pharma,Vadodara,Branch A,Amit,Partial
2025-08-31 00:00:00,INV-5493,Vitamin D Capsules,Tablet,B-30,2025-06-28,209,67.23,,HealthPlus,Ahmedabad,Branch A,Raj,Pending
2025-05-13 00:00:00,INV-1288,Ibuprofen 400mg,Capsule,B-15,2025-04-12,676,78.12,52809.12,HealthPlus,Ahmedabad,Branch B,Raj,
2025-09-29 00:00:00,INV-6252,Vitamin D Capsules,Tablet,B-21,2025-03-28,814,4.23,3443.2200000000003,Medico Supplies,Vadodara,Branch A,Priya,
2025-07-08 00:00:00,INV-8797,Ibuprofen 400mg,Tablet,B-2,2025-12-27,540,48.22,26038.8,Medico Supplies,Vadodara,Branch B,Amit,
2025-02-23 00:00:00,INV-8538,Paracetamol 500mg,Capsule,B-7,2025-04-28,151,79.11,11945.61,ABC Pharma,Vadodara,Branch B,Priya,Partial
2025-03-23 00:00:00,INV-3583,Cough Syrup,Syrup,B-10,2025-05-30,963,84.28,81161.64,HealthPlus,Ahmedabad,Branch B,Priya,
2025-11-01 00:00:00,INV-8126,Azithromycin 250mg,Tablet,B-13,2025-05-21,998,61.47,61347.06,Medico Supplies,Ahmedabad,Branch A,Amit,Partial
2025-11-04 00:00:00,INV-7893,Azithromycin 250mg,Syrup,B-47,2025-06-19,864,91.16,78762.23999999999,Care Distributors,Ahmedabad,Branch A,Priya,Paid
2025-11-04 00:00:00,INV-4884,vitamin d capsules,Capsule,B-24,2025-07-19,39,67.66,2638.74,Care Distributors,Ahmedabad,Branch A,Raj,
2025-01-09 00:00:00,INV-9036,Paracetamol 500mg,Tablet,B-45,2025-12-16,-320,48.08,15385.599999999999,ABC Pharma,Ahmedabad,Branch A,Neha,Partial
2025-07-19 00:00:00,INV-9915,Cough Syrup,Syrup,B-14,2025-08-11,909,43.59,39623.310000000005,Medico Supplies,Vadodara,Branch B,Raj,Pending
2025-02-16 00:00:00,INV-7584,Azithromycin 250mg,Capsule,B-43,2025-07-19,277,96.35,26688.949999999997,HealthPlus,Vadodara,Branch B,Neha,
2025-01-27 00:00:00,INV-4357,Paracetamol 500mg,Syrup,B-30,2025-04-11,916,74.22,67985.52,Care Distributors,Vadodara,Branch A,Priya,Paid
2025-08-24 00:00:00,INV-3055,Vitamin D Capsules,Capsule,B-39,2025-06-01,83,35.95,2983.8500000000004,ABC Pharma,Ahmedabad,Branch B,Raj,Partial
2025-01-31 00:00:00,INV-8781,Cough Syrup,Capsule,B-9,2025-02-24,193,15.03,2900.79,Care Distributors,Ahmedabad,Branch A,Neha,Paid
2025-07-10 00:00:00,INV-8614,Azithromycin 250mg,Capsule,B-18,2025-01-02,361,10.45,3772.45,HealthPlus,Ahmedabad,Branch B,Amit,Partial
2025-04-15 00:00:00,INV-5601,Vitamin D Capsules,Capsule,B-15,2025-03-09,215,57.8,12427.0,ABC Pharma,Ahmedabad,Branch A,Priya,Pending
2025-11-19 00:00:00,INV-7584,Paracetamol 500mg,Tablet,B-14,2025-12-24,757,62.13,47032.41,HealthPlus,Ahmedabad,Branch A,Amit,Pending
2025-09-01 00:00:00,INV-2340,Ibuprofen 400mg,Capsule,B-20,2025-01-23,625,64.35,40218.75,Care Distributors,Ahmedabad,Branch B,Amit,Pending
2025-08-30 00:00:00,INV-4080,Paracetamol 500mg,Syrup,B-47,2025-07-23,105,44.19,,Care Distributors,Ahmedabad,Branch A,Neha,Paid
2025-04-16 00:00:00,INV-8660,Vitamin D Capsules,Tablet,B-15,2025-04-19,219,72.51,15879.69,ABC Pharma,Vadodara,Branch B,Neha,Partial
2025-11-24 00:00:00,INV-8921,Cough Syrup,Tablet,B-12,2025-05-01,658,40.86,26885.88,ABC Pharma,Vadodara,Branch A,Priya,Paid
2025-04-30 00:00:00,INV-1842,Azithromycin 250mg,Syrup,B-5,2025-10-14,504,77.2,,Medico Supplies,Vadodara,Branch B,Priya,Pending
2025-04-06 00:00:00,INV-8039,Vitamin D Capsules,Syrup,B-12,2025-02-01,593,13.12,7780.16,Care Distributors,Ahmedabad,Branch A,Neha,Paid
2025-04-13 00:00:00,INV-5709,Azithromycin 250mg,Capsule,B-34,2025-01-13,669,69.01,46167.69,HealthPlus,Vadodara,Branch B,Neha,
2025-07-05 00:00:00,INV-1787,Azithromycin 250mg,Tablet,B-17,2025-10-07,543,17.5,9502.5,HealthPlus,Ahmedabad,Branch B,Amit,
2025-01-13 00:00:00,INV-5650,Vitamin D Capsules,Capsule,B-28,2025-12-08,975,58.45,56988.75,HealthPlus,Vadodara,Branch A,Priya,
2025-03-06 00:00:00,INV-5652,Cough Syrup,Tablet,B-10,2025-03-20,740,52.41,38783.399999999994,ABC Pharma,Ahmedabad,Branch A,Raj,Paid
2025-09-19 00:00:00,INV-6385,Vitamin D Capsules,Capsule,B-9,2025-08-18,548,43.43,23799.64,ABC Pharma,Ahmedabad,Branch A,Raj,Partial
2025-07-28 00:00:00,INV-6141,Paracetamol 500mg,Capsule,B-35,2025-08-27,828,65.32,54084.95999999999,Medico Supplies,Ahmedabad,Branch A,Amit,Pending
2025-03-01 00:00:00,INV-8756,Paracetamol 500mg,Capsule,B-14,2025-01-24,562,90.41,50810.42,ABC Pharma,Vadodara,Branch A,Neha,Partial
2025-10-09 00:00:00,INV-8997,Ibuprofen 400mg,Syrup,B-8,2025-09-24,737,5.48,4038.76,HealthPlus,Ahmedabad,Branch B,Priya,Paid
2025-08-15 00:00:00,INV-5913,Azithromycin 250mg,Tablet,B-46,2025-09-24,812,82.07,66640.84,HealthPlus,Vadodara,Branch A,Amit,Pending
2025-05-29 00:00:00,INV-9570,Cough Syrup,Syrup,B-19,2025-03-09,477,61.43,29302.11,Care Distributors,Vadodara,Branch A,Amit,Paid
2025-03-12 00:00:00,INV-7217,Paracetamol 500mg,Tablet,B-3,2025-07-15,498,98.51,49057.98,HealthPlus,Ahmedabad,Branch B,Priya,Paid
2025-02-27 00:00:00,INV-5209,Vitamin D Capsules,Tablet,B-44,2025-12-15,674,37.6,25342.4,Medico Supplies,Ahmedabad,Branch B,Neha,Partial
2025-01-25 00:00:00,INV-9264,Vitamin D Capsules,Capsule,B-39,2025-08-26,149,55.06,8203.94,Medico Supplies,Ahmedabad,Branch B,Raj,
2025-03-25 00:00:00,INV-1245,Ibuprofen 400mg,Tablet,B-8,2025-05-24,898,40.52,36386.96000000001,HealthPlus,Vadodara,Branch B,Neha,Pending
2025-07-22 00:00:00,INV-5016,Paracetamol 500mg,Syrup,B-16,2025-01-15,742,84.88,62980.96,ABC Pharma,Ahmedabad,Branch A,Amit,Paid
2025-03-15 00:00:00,INV-2926,Cough Syrup,Syrup,B-44,2025-06-13,239,85.23,20369.97,HealthPlus,Vadodara,Branch B,Neha,
2025-03-14 00:00:00,INV-2362,Azithromycin 250mg,Syrup,B-30,2025-11-20,806,50.22,40477.32,Care Distributors,Ahmedabad,Branch A,Raj,Pending
2025-09-09 00:00:00,INV-6884,Azithromycin 250mg,Syrup,B-31,2025-09-23,484,45.98,22254.32,Medico Supplies,Vadodara,Branch B,Priya,Paid
2025-09-08 00:00:00,INV-9968,Vitamin D Capsules,Capsule,B-6,2025-04-10,763,80.49,61413.869999999995,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-02-18 00:00:00,INV-3267,Paracetamol 500mg,Capsule,B-26,2025-02-23,910,74.11,67440.1,ABC Pharma,Ahmedabad,Branch B,Neha,Partial
2025-09-10 00:00:00,INV-2279,Vitamin D Capsules,Tablet,B-3,2025-05-08,61,14.98,913.78,HealthPlus,Vadodara,Branch B,Raj,Paid
2025-08-27 00:00:00,INV-9124,Vitamin D Capsules,Tablet,B-31,2025-05-29,445,45.09,20065.050000000003,Medico Supplies,Ahmedabad,Branch B,Amit,Paid
2025-09-11 00:00:00,INV-2246,Vitamin D Capsules,Tablet,B-18,2025-07-17,468,11.57,5414.76,ABC Pharma,Ahmedabad,Branch A,Raj,Pending
2025-10-23 00:00:00,INV-9473,Azithromycin 250mg,Capsule,B-20,2025-11-08,114,96.0,10944.0,HealthPlus,Ahmedabad,Branch B,Priya,Partial
2025-03-07 00:00:00,INV-8070,Ibuprofen 400mg,Tablet,B-37,2025-10-01,97,86.08,8349.76,Medico Supplies,Ahmedabad,Branch A,Amit,Paid
2025-07-14 00:00:00,INV-1219,Azithromycin 250mg,Syrup,B-25,2025-11-15,501,44.98,,ABC Pharma,Vadodara,Branch B,Amit,
2025-07-09 00:00:00,INV-3287,Azithromycin 250mg,Capsule,B-33,2025-02-28,922,55.33,51014.26,Medico Supplies,Vadodara,Branch B,Neha,
2025-03-15 00:00:00,INV-2471,Vitamin D Capsules,Syrup,B-35,2025-07-15,192,36.56,7019.52,Care Distributors,Vadodara,Branch A,Priya,Partial
2025-05-18 00:00:00,INV-7099,Vitamin D Capsules,Capsule,B-27,2025-01-05,532,12.37,6580.839999999999,HealthPlus,Ahmedabad,Branch B,Neha,Paid
2025-12-28 00:00:00,INV-3186,Azithromycin 250mg,Syrup,B-19,2025-12-14,780,97.63,76151.4,HealthPlus,Ahmedabad,Branch B,Raj,
2025-05-30 00:00:00,INV-7496,Paracetamol 500mg,Capsule,B-6,2025-07-10,168,41.25,6930.0,Medico Supplies,Ahmedabad,Branch A,Raj,Pending
2025-07-05 00:00:00,INV-6784,Azithromycin 250mg,Capsule,B-31,2025-08-11,982,35.9,35253.799999999996,HealthPlus,Vadodara,Branch B,Raj,
2025-06-30 00:00:00,INV-2352,Paracetamol 500mg,Syrup,B-46,2025-08-11,279,63.59,17741.61,ABC Pharma,Ahmedabad,Branch A,Amit,Pending
2025-07-09 00:00:00,INV-6951,Cough Syrup,Capsule,B-27,2025-09-07,560,99.3,55608.0,ABC Pharma,Ahmedabad,Branch B,Priya,Paid
2025-11-07 00:00:00,INV-5358,Ibuprofen 400mg,Syrup,B-39,2025-06-04,650,63.71,41411.5,HealthPlus,Ahmedabad,Branch A,Priya,Pending
2025-04-27 00:00:00,INV-7982,Paracetamol 500mg,Capsule,B-4,2025-10-23,977,82.02,80133.54,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-04-04 00:00:00,INV-3904,Vitamin D Capsules,Capsule,B-2,2025-09-25,892,32.2,28722.4,Care Distributors,Vadodara,Branch A,Priya,Partial
2025-10-17 00:00:00,INV-3371,Vitamin D Capsules,Tablet,B-27,2025-04-25,583,57.88,33744.04,Care Distributors,Ahmedabad,Branch A,Amit,Partial
2025-03-02 00:00:00,INV-4874,Vitamin D Capsules,Tablet,B-23,2025-04-01,668,12.68,8470.24,Medico Supplies,Ahmedabad,Branch A,Amit,Paid
2025-06-08 00:00:00,INV-1389,Vitamin D Capsules,Capsule,B-3,2025-01-09,606,84.3,51085.799999999996,HealthPlus,Vadodara,Branch B,Priya,Partial
2025-05-24 00:00:00,INV-7687,Cough Syrup,Syrup,B-39,2025-09-04,708,55.28,39138.24,ABC Pharma,Ahmedabad,Branch A,Raj,Pending
2025-05-27 00:00:00,INV-1232,Vitamin D Capsules,Capsule,B-30,2025-09-21,134,33.94,4547.96,Care Distributors,Vadodara,Branch B,Priya,
2025-06-02 00:00:00,INV-2552,Vitamin D Capsules,Capsule,B-45,2025-12-22,421,31.91,13434.11,Care Distributors,Vadodara,Branch A,Raj,Paid
2025-02-10 00:00:00,INV-7427,Azithromycin 250mg,Capsule,B-37,2025-07-16,751,23.21,17430.71,Care Distributors,Vadodara,Branch A,Neha,
2025-11-09 00:00:00,INV-9741,Vitamin D Capsules,Capsule,B-40,2025-08-17,38,14.35,545.3,HealthPlus,Ahmedabad,Branch B,Raj,Pending
2025-12-03 00:00:00,INV-1910,Ibuprofen 400mg,Syrup,B-40,2025-09-07,981,48.89,47961.090000000004,Medico Supplies,Ahmedabad,Branch B,Raj,Paid
2025-06-09 00:00:00,INV-3384,Azithromycin 250mg,Syrup,B-43,2025-11-12,38,62.47,2373.86,Care Distributors,Vadodara,Branch A,Amit,Paid
2025-01-25 00:00:00,INV-4768,Cough Syrup,Syrup,B-2,2025-04-07,134,6.01,805.3399999999999,Care Distributors,Ahmedabad,Branch A,Amit,Partial
2025-08-01 00:00:00,INV-9274,Vitamin D Capsules,Tablet,B-19,2025-07-11,532,98.1,52189.2,Care Distributors,Vadodara,Branch B,Neha,Paid
2025-07-17 00:00:00,INV-1874,Azithromycin 250mg,Syrup,B-18,2025-10-19,522,13.36,6973.92,HealthPlus,Vadodara,Branch A,Amit,Paid
2025-12-18 00:00:00,INV-8969,Ibuprofen 400mg,Tablet,B-26,2025-02-15,860,30.7,26402.0,Medico Supplies,Ahmedabad,Branch A,Raj,
2025-08-04 00:00:00,INV-2212,Cough Syrup,Syrup,B-15,2025-02-26,345,91.08,31422.6,Care Distributors,Ahmedabad,Branch B,Neha,Pending
2025-04-21 00:00:00,INV-3940,Vitamin D Capsules,Capsule,B-4,2025-12-26,620,25.64,15896.800000000001,ABC Pharma,Vadodara,Branch B,Amit,
2025-05-25 00:00:00,INV-3149,Azithromycin 250mg,Tablet,B-21,2025-05-25,811,41.44,33607.84,Care Distributors,Vadodara,Branch A,Neha,Paid
2025-11-30 00:00:00,INV-8150,Azithromycin 250mg,Syrup,B-18,2025-10-23,715,38.62,27613.3,Care Distributors,Ahmedabad,Branch A,Amit,Partial
2025-10-25 00:00:00,INV-5743,Azithromycin 250mg,Capsule,B-19,2025-09-12,366,77.72,28445.52,ABC Pharma,Ahmedabad,Branch B,Amit,Paid
2025-11-03 00:00:00,INV-3567,Paracetamol 500mg,Tablet,B-9,2025-06-01,957,64.6,61822.2,Care Distributors,Vadodara,Branch A,Priya,Pending
2025-02-28 00:00:00,INV-3557,Paracetamol 500mg,Tablet,B-16,2025-07-02,274,1.4,383.59999999999997,Care Distributors,Vadodara,Branch A,Neha,Pending
2025-09-06 00:00:00,INV-9497,Ibuprofen 400mg,Capsule,B-49,2025-07-17,436,93.44,40739.84,ABC Pharma,Ahmedabad,Branch B,Amit,Partial
2025-09-21 00:00:00,INV-8228,Azithromycin 250mg,Capsule,B-2,2025-03-06,290,32.66,9471.4,ABC Pharma,Vadodara,Branch B,Amit,Paid
2025-12-15 00:00:00,INV-5066,Ibuprofen 400mg,Capsule,B-45,2025-10-16,474,51.23,24283.019999999997,Medico Supplies,Ahmedabad,Branch A,Raj,Partial
2025-10-14 00:00:00,INV-5645,Paracetamol 500mg,Capsule,B-19,2025-07-15,250,45.6,11400.0,ABC Pharma,Ahmedabad,Branch B,Amit,
2025-11-04 00:00:00,INV-1562,Paracetamol 500mg,Syrup,B-5,2025-11-20,674,59.58,40156.92,HealthPlus,Ahmedabad,Branch B,Raj,Paid
2025-05-12 00:00:00,INV-8146,Vitamin D Capsules,Capsule,B-23,2025-02-08,270,11.98,3234.6,Care Distributors,Vadodara,Branch A,Amit,Partial
2025-04-22 00:00:00,INV-2330,Ibuprofen 400mg,Capsule,B-19,2025-06-10,814,69.67,,HealthPlus,Vadodara,Branch B,Neha,Pending
2025-02-12 00:00:00,INV-5787,Azithromycin 250mg,Tablet,B-21,2025-07-02,552,88.75,48990.0,Medico Supplies,Ahmedabad,Branch A,Raj,Pending
2025-01-09 00:00:00,INV-4331,Paracetamol 500mg,Syrup,B-47,2025-09-29,269,66.19,17805.11,ABC Pharma,Vadodara,Branch A,Neha,Pending
2025-09-06 00:00:00,INV-6099,Cough Syrup,Tablet,B-24,2025-03-31,-613,21.18,12983.34,Medico Supplies,Ahmedabad,Branch B,Priya,Pending
2025-07-01 00:00:00,INV-7642,Paracetamol 500mg,Syrup,B-35,2025-10-23,171,13.38,2287.98,ABC Pharma,Vadodara,Branch B,Amit,Pending
2025-05-06 00:00:00,INV-3607,Vitamin D Capsules,Syrup,B-9,2025-06-03,662,57.16,37839.92,Care Distributors,Vadodara,Branch B,Priya,Partial
2025-05-29 00:00:00,INV-1534,Paracetamol 500mg,Tablet,B-5,2025-12-10,628,14.41,9049.48,Medico Supplies,Vadodara,Branch A,Raj,Partial
2025-07-16 00:00:00,INV-8296,Cough Syrup,Syrup,B-30,2025-08-11,700,85.05,59535.0,Care Distributors,Vadodara,Branch B,Neha,Paid
2025-03-01 00:00:00,INV-6708,Ibuprofen 400mg,Tablet,B-38,2025-04-03,70,30.23,2116.1,HealthPlus,Ahmedabad,Branch A,Priya,Pending
2025-10-14 00:00:00,INV-8296,Ibuprofen 400mg,Capsule,B-22,2025-03-03,838,36.63,30695.940000000002,HealthPlus,Vadodara,Branch B,Priya,
2025-01-26 00:00:00,INV-2360,Cough Syrup,Syrup,B-1,2025-10-11,385,46.74,17994.9,Care Distributors,Ahmedabad,Branch A,Amit,Paid
2025-12-26 00:00:00,INV-1940,Azithromycin 250mg,Syrup,B-41,2025-05-29,829,84.56,70100.24,Medico Supplies,Vadodara,Branch B,Raj,Pending
2025-11-25 00:00:00,INV-5626,Ibuprofen 400mg,Tablet,B-31,2025-07-30,552,21.76,12011.52,Care Distributors,Vadodara,Branch B,Priya,Pending
2025-06-08 00:00:00,INV-5295,Ibuprofen 400mg,Syrup,B-21,2025-07-18,740,79.66,58948.399999999994,Medico Supplies,Ahmedabad,Branch A,Raj,Pending
2025-03-09 00:00:00,INV-4566,Cough Syrup,Capsule,B-46,2025-12-09,693,93.16,64559.88,HealthPlus,Ahmedabad,Branch B,Amit,Paid
2025-05-06 00:00:00,INV-8203,Ibuprofen 400mg,Capsule,B-25,2025-05-19,53,30.96,1640.88,ABC Pharma,Ahmedabad,Branch A,Priya,Pending
2025-01-15 00:00:00,INV-1526,Cough Syrup,Syrup,B-40,2025-10-27,886,13.07,11580.02,Care Distributors,Vadodara,Branch A,Priya,
2025-08-29 00:00:00,INV-2959,Vitamin D Capsules,Tablet,B-23,2025-11-28,845,55.13,,HealthPlus,Ahmedabad,Branch B,Priya,Partial
2025-07-30 00:00:00,INV-3200,Ibuprofen 400mg,Tablet,B-49,2025-05-06,914,32.31,29531.340000000004,HealthPlus,Ahmedabad,Branch A,Neha,
2025-09-19 00:00:00,INV-1874,Azithromycin 250mg,Tablet,B-12,2025-08-12,919,77.14,70891.66,HealthPlus,Ahmedabad,Branch A,Neha,Partial
,INV-4034,Paracetamol 500mg,Tablet,B-23,2025-02-14,107,19.22,2056.54,ABC Pharma,Vadodara,Branch A,Priya,Partial
2025-09-29 00:00:00,INV-1966,Paracetamol 500mg,Capsule,B-5,2025-06-22,152,33.2,5046.400000000001,Care Distributors,Ahmedabad,Branch B,Raj,
2025-03-01 00:00:00,INV-5628,Vitamin D Capsules,Syrup,B-49,2025-11-06,950,26.63,25298.5,HealthPlus,Vadodara,Branch A,Priya,Partial
2025-04-24 00:00:00,INV-8613,Ibuprofen 400mg,Syrup,B-39,2025-08-28,935,61.8,57783.0,ABC Pharma,Ahmedabad,Branch B,Raj,
2025-08-02 00:00:00,INV-5033,Ibuprofen 400mg,Tablet,B-2,2025-02-13,830,85.64,71081.2,ABC Pharma,Ahmedabad,Branch A,Amit,Partial
2025-04-25 00:00:00,INV-1228,Paracetamol 500mg,Tablet,B-34,2025-08-27,796,16.13,12839.48,ABC Pharma,Ahmedabad,Branch A,Amit,Partial
2025-10-30 00:00:00,INV-9551,Azithromycin 250mg,Capsule,B-43,2025-04-30,573,59.29,33973.17,ABC Pharma,Vadodara,Branch B,Raj,Pending
2025-01-21 00:00:00,INV-4530,Azithromycin 250mg,Capsule,B-18,2025-03-06,871,89.2,77693.2,ABC Pharma,Vadodara,Branch A,Amit,Pending
2025-07-14 00:00:00,INV-3730,Paracetamol 500mg,Syrup,B-16,2025-08-10,955,29.15,27838.25,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-05-16 00:00:00,INV-4816,Azithromycin 250mg,Syrup,B-41,2025-01-12,572,73.98,42316.560000000005,ABC Pharma,Ahmedabad,Branch B,Raj,Pending
2025-09-26 00:00:00,INV-7383,Ibuprofen 400mg,Syrup,B-30,2025-03-22,547,57.42,31408.74,HealthPlus,Ahmedabad,Branch A,Priya,
2025-01-26 00:00:00,INV-8682,Azithromycin 250mg,Tablet,B-39,2025-11-23,572,98.72,56467.84,Care Distributors,Ahmedabad,Branch B,Amit,
2025-11-18 00:00:00,INV-6747,Azithromycin 250mg,Tablet,B-3,2025-02-03,608,52.0,31616.0,HealthPlus,Vadodara,Branch A,Amit,Pending
2025-07-18 00:00:00,INV-2628,Cough Syrup,Syrup,B-29,2025-04-05,800,74.16,59328.0,Care Distributors,Ahmedabad,Branch A,Priya,Paid
2025-06-16 00:00:00,INV-9948,Ibuprofen 400mg,Tablet,B-46,2025-06-13,139,34.53,4799.67,Care Distributors,Vadodara,Branch A,Neha,Partial
2025-07-21 00:00:00,INV-8934,Cough Syrup,Capsule,B-3,2025-02-23,188,59.58,11201.039999999999,HealthPlus,Ahmedabad,Branch B,Priya,Paid
2025-08-19 00:00:00,INV-4006,Vitamin D Capsules,Tablet,B-1,2025-10-21,276,53.86,14865.36,Medico Supplies,Vadodara,Branch A,Neha,Pending
2025-01-23 00:00:00,INV-2662,Azithromycin 250mg,Capsule,B-28,2025-03-17,595,2.97,1767.15,HealthPlus,Vadodara,Branch B,Priya,Partial
2025-02-27 00:00:00,INV-2726,Azithromycin 250mg,Syrup,B-7,2025-02-09,630,31.42,19794.600000000002,HealthPlus,Vadodara,Branch B,Amit,Paid
2025-10-06 00:00:00,INV-4389,Ibuprofen 400mg,Syrup,B-48,2025-12-28,487,88.22,42963.14,Medico Supplies,Ahmedabad,Branch B,Priya,Pending
2025-02-04 00:00:00,INV-1212,Vitamin D Capsules,Capsule,B-33,2025-07-01,870,21.27,18504.899999999998,ABC Pharma,Vadodara,Branch A,Neha,Paid
2025-07-02 00:00:00,INV-7307,Paracetamol 500mg,Capsule,B-24,2025-07-02,432,98.0,42336.0,Medico Supplies,Ahmedabad,Branch A,Amit,Pending
2025-04-09 00:00:00,INV-6514,Cough Syrup,Capsule,B-39,2025-01-23,861,64.35,55405.35,HealthPlus,Vadodara,Branch B,Priya,Pending
2025-07-25 00:00:00,INV-3092,Azithromycin 250mg,Tablet,B-17,2025-07-19,355,39.94,14178.699999999999,Medico Supplies,Ahmedabad,Branch A,Amit,Pending
2025-10-26 00:00:00,INV-6184,Cough Syrup,Tablet,B-4,2025-07-06,332,7.1,2357.2,ABC Pharma,Ahmedabad,Branch A,Neha,Partial
2026-01-01 00:00:00,INV-4781,Azithromycin 250mg,Syrup,B-37,2025-08-06,480,46.13,22142.4,Medico Supplies,Vadodara,Branch A,Neha,Paid
2025-03-07 00:00:00,INV-5184,Azithromycin 250mg,Capsule,B-18,2025-07-26,823,87.94,72374.62,HealthPlus,Vadodara,Branch B,Amit,Partial
2025-06-09 00:00:00,INV-8137,Azithromycin 250mg,Capsule,B-26,2025-09-22,362,95.98,34744.76,ABC Pharma,Ahmedabad,Branch B,Neha,Paid
2025-10-31 00:00:00,INV-2215,Cough Syrup,Syrup,B-42,2025-12-11,454,9.17,4163.18,ABC Pharma,Vadodara,Branch A,Raj,Partial
2025-07-11 00:00:00,INV-1234,Cough Syrup,Capsule,B-31,2025-12-17,325,48.8,15859.999999999998,Care Distributors,Ahmedabad,Branch B,Priya,
2025-08-18 00:00:00,INV-7149,Ibuprofen 400mg,Capsule,B-18,2025-07-23,33,12.24,403.92,Medico Supplies,Vadodara,Branch B,Neha,Pending
2025-03-29 00:00:00,INV-1578,Paracetamol 500mg,Tablet,B-40,2025-11-04,273,27.43,7488.39,Medico Supplies,Ahmedabad,Branch A,Priya,
2025-02-01 00:00:00,INV-4810,Azithromycin 250mg,Capsule,B-16,2025-12-11,2,35.33,70.66,HealthPlus,Vadodara,Branch B,Priya,Paid
2025-11-14 00:00:00,INV-5161,Cough Syrup,Tablet,B-29,2025-05-27,169,77.91,13166.789999999999,HealthPlus,Vadodara,Branch B,Neha,
2025-04-18 00:00:00,INV-2779,Cough Syrup,Capsule,B-3,2025-11-21,481,29.53,14203.93,ABC Pharma,Ahmedabad,Branch A,Priya,
2025-01-16 00:00:00,INV-7445,Paracetamol 500mg,Capsule,B-37,2025-11-30,709,41.05,29104.449999999997,ABC Pharma,Vadodara,Branch A,Amit,Pending
2025-07-24 00:00:00,INV-5584,Azithromycin 250mg,Tablet,B-44,2025-10-20,235,76.02,17864.7,Care Distributors,Ahmedabad,Branch B,Neha,
2025-04-14 00:00:00,INV-6167,Azithromycin 250mg,Tablet,B-30,2025-02-27,911,53.46,48702.06,HealthPlus,Vadodara,Branch B,Raj,
2025-07-08 00:00:00,INV-6134,Ibuprofen 400mg,Tablet,B-26,2025-10-21,327,42.4,13864.8,Medico Supplies,Vadodara,Branch B,Raj,Pending
2025-04-24 00:00:00,INV-2549,Vitamin D Capsules,Tablet,B-3,2025-10-16,907,9.23,8371.61,Medico Supplies,Vadodara,Branch B,Neha,Paid
2025-04-26 00:00:00,INV-9572,Ibuprofen 400mg,Tablet,B-47,2025-12-19,549,30.4,16689.6,ABC Pharma,Ahmedabad,Branch A,Neha,Paid
2025-02-13 00:00:00,INV-2891,Vitamin D Capsules,Syrup,B-46,2025-08-19,908,39.59,35947.72,Care Distributors,Ahmedabad,Branch B,Raj,Partial
2025-12-01 00:00:00,INV-8086,Paracetamol 500mg,Syrup,B-45,2025-11-03,684,78.08,53406.72,Medico Supplies,Ahmedabad,Branch B,Amit,
2025-10-01 00:00:00,INV-8545,Vitamin D Capsules,Capsule,B-3,2025-10-24,1000,47.42,47420.0,ABC Pharma,Ahmedabad,Branch B,Priya,Pending
2025-04-13 00:00:00,INV-6543,Vitamin D Capsules,Capsule,B-14,2025-06-06,865,99.96,,Medico Supplies,Vadodara,Branch B,Neha,Partial
2025-01-20 00:00:00,INV-8433,Paracetamol 500mg,Capsule,B-20,2025-11-28,169,48.23,8150.87,Care Distributors,Ahmedabad,Branch A,Amit,Partial
